ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Swatches Attributes",Brands
1484,simple,,,"INFINIX SMART 8 8GB/128GB",1,0,visible,,"Smartphone Infinix Smart 8 avec 8 Go de RAM et 128 Go de stockage.  Écran immersif pour une expérience visuelle agréable.  Appareil photo de bonne qualité pour des photos satisfaisantes.  Batterie longue durée pour une autonomie prolongée.  Un excellent choix pour les utilisateurs à la recherche d'un bon rapport qualité-prix.",,,taxable,,1,,,0,0,,,,,1,,,359,"Smartphones et tablettes","Électronique, Gadgets, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/mUUUMsUOPWBZuNCf.jpg,,,,,,,,,0,,
1501,simple,,,"REALME NOTE 50 3GB/64GB",1,0,visible,,"Smartphone Realme Note 50 avec 3 Go de RAM et 64 Go de stockage.  Écran de qualité pour une expérience visuelle agréable.  Appareil photo polyvalent pour des photos et vidéos réussies.  Batterie longue durée pour une utilisation quotidienne.  Un choix abordable pour un usage polyvalent.",,,taxable,,1,,,0,0,,,,,1,,,329,"Smartphones et tablettes","Électronique, Gadgets, High-Tech",,https://sml.boutique/wp-content/uploads/2025/12/FZeawNryHehidvlx.jpg,,,,,,,,,0,,
1502,simple,,,"REALME NOTE 50 4GB/128GB",1,0,visible,,"Smartphone Realme Note 50 avec 4 Go de RAM et 128 Go de stockage.  Écran de qualité pour une expérience visuelle agréable.  Appareil photo polyvalent pour des photos et vidéos réussies.  Batterie longue durée pour une utilisation quotidienne.  Un choix abordable pour un usage polyvalent.",,,taxable,,1,,,0,0,,,,,1,,,389,"Smartphones et tablettes","Électronique, Gadgets, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/aixyKJXNfAHdvZtg.jpg,,,,,,,,,0,,
1503,simple,,,"ITEL A70 12GB/64GB BLACK",1,0,visible,,"Smartphone ITEL A70 avec 12 Go de RAM et 64 Go de stockage en couleur noire.  Écran de bonne qualité pour une utilisation quotidienne.  Appareil photo fonctionnel pour des photos de base.  Batterie longue durée pour une utilisation prolongée.  Un choix abordable pour les besoins essentiels.",,,taxable,,1,,,0,0,,,,,1,,,319,"Smartphones et tablettes","Électronique, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/MEQSAsIeTTDTZDbu.jpg,,,,,,,,,0,,
1504,simple,,,"ITEL A70 12GB/64GB BLUE",1,0,visible,,"Smartphone ITEL A70 avec 12 Go de RAM et 64 Go de stockage en couleur bleue.  Écran de bonne qualité pour une utilisation quotidienne.  Appareil photo fonctionnel pour des photos de base.  Batterie longue durée pour une utilisation prolongée.  Un choix abordable pour les besoins essentiels.",,,taxable,,1,,,0,0,,,,,1,,,319,"Smartphones et tablettes","Électronique, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/MEQSAsIeTTDTZDbu.jpg,,,,,,,,,0,,
1505,simple,,,"ITEL A70 12GB/128GB BLUE",1,0,visible,,"Smartphone ITEL A70 avec 12 Go de RAM et 128 Go de stockage en couleur bleue.  Écran de qualité pour une expérience visuelle agréable.  Appareil photo fonctionnel pour des photos et vidéos réussies.  Batterie longue durée pour une utilisation quotidienne.  Un choix abordable pour un usage polyvalent.",,,taxable,,1,,,0,0,,,,,1,,,359,"Smartphones et tablettes","Électronique, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/SZcQkmknMmMMSFcl.jpg,,,,,,,,,0,,
1506,simple,,,"HONOR X8B 16GB/512GB TITANIUM SILVER",1,0,visible,,"Smartphone HONOR X8B avec 16 Go de RAM et 512 Go de stockage en couleur argentée.  Écran haute définition pour une expérience visuelle immersive.  Appareil photo de haute qualité pour des photos exceptionnelles.  Batterie longue durée pour une utilisation prolongée.  Un excellent choix pour les utilisateurs exigeants.",,,taxable,,1,,,0,0,,,,,1,,,104900,"Smartphones et tablettes","Électronique, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/ZnryIkGeWTQDPNHi.jpg,,,,,,,,,0,,
1507,simple,,,"HONOR X8B 16GB/512GB MIDNIGHT BLACK",1,0,visible,,"Smartphone HONOR X8B avec 16 Go de RAM et 512 Go de stockage en couleur noire.  Écran haute définition pour une expérience visuelle immersive.  Appareil photo de haute qualité pour des photos exceptionnelles.  Batterie longue durée pour une utilisation prolongée.  Un excellent choix pour les utilisateurs exigeants.",,,taxable,,1,,,0,0,,,,,1,,,104900,"Smartphones et tablettes","Électronique, High-Tech, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/gLIEGDGYZsNvHzRs.png,,,,,,,,,0,,
1508,simple,,,"OPPO A60 16GB/128GB RIPPEL BLUE",1,0,visible,,"Smartphone OPPO A60 avec 16 Go de RAM et 128 Go de stockage, en couleur bleu ondulé.  Écran de haute qualité pour une expérience visuelle immersive.  Appareil photo performant pour des photos de qualité.  Batterie longue durée pour une utilisation prolongée.  Un excellent choix pour les utilisateurs exigeants.",,,taxable,,1,,,0,0,,,,,1,,,799,"Smartphones et tablettes","Électronique, Gadgets, High-Tech",,https://sml.boutique/wp-content/uploads/2025/12/VmThICFTNpMHFvOk.jpg,,,,,,,,,0,,
1509,simple,,,"OPPO RENO 11F 8GB/256GB PALM GREEN",1,0,visible,,"Smartphone OPPO Reno 11F avec 8 Go de RAM et 256 Go de stockage en couleur vert palmier.  Écran de qualité pour une expérience visuelle immersive.  Appareil photo performant pour des photos exceptionnelles.  Batterie longue durée pour une utilisation intensive.  Un excellent choix pour les amateurs de photographie.",,,taxable,,1,,,0,0,,,,,1,,,139900,"Smartphones et tablettes","Électronique, Gadgets, High-Tech",,https://sml.boutique/wp-content/uploads/2025/12/WpYqbTyMzUOdcRJj.webp,,,,,,,,,0,,
1510,simple,,,"HONOR X6A 4GB/128GB BLACK",1,0,visible,,"Smartphone HONOR X6A avec 4 Go de RAM et 128 Go de stockage en couleur noire.  Écran de qualité pour une expérience visuelle correcte.  Appareil photo polyvalent pour des photos réussies.  Batterie longue durée pour une utilisation quotidienne.  Un choix abordable pour un usage polyvalent.",,,taxable,,1,,,0,0,,,,,1,,,448999,"Smartphones et tablettes","Électronique, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/XmerkicVdbSHrCGq.jpg,,,,,,,,,0,,
1511,simple,,,"HONOR X6A 4GB/128GB SILVER",1,0,visible,,"Smartphone HONOR X6A avec 4 Go de RAM et 128 Go de stockage en couleur argentée.  Écran de qualité pour une expérience visuelle correcte.  Appareil photo polyvalent pour des photos réussies.  Batterie longue durée pour une utilisation quotidienne.  Un choix abordable pour un usage polyvalent.",,,taxable,,1,,,0,0,,,,,1,,,449,"Smartphones et tablettes","Électronique, High-Tech, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/VDkzsuGepGgaoOyX.webp,,,,,,,,,0,,
1512,simple,,,"CABLE TOPITO USB TO C 2.4A EM",1,0,visible,,"Câble Topito USB vers USB-C 2.4A, pour une recharge et un transfert de données rapides. Compatible avec les appareils dotés d'un port USB-C. Matériaux de qualité pour une longue durée de vie. Un accessoire indispensable pour vos appareils mobiles. Idéal pour une utilisation quotidienne.",,,taxable,,1,,,0,0,,,,,1,,,10,"Accessoires informatiques","Câble, Électronique",,https://sml.boutique/wp-content/uploads/2025/12/cable-chargeur-usb-otu-dl21-ic-type-c-24a-1m-blanc.jpg,,,,,,,,,0,,
1513,simple,,,"CHARGE INAKX HC-10 TYPE C",1,0,visible,,"Chargeur Inakx HC-10 avec port USB Type-C, pour une recharge rapide et pratique.  Compatible avec les appareils dotés d'un port USB Type-C.  Charge votre smartphone en toute sécurité.  Compact et facile à transporter.  Un accessoire idéal pour une recharge rapide et fiable.",,,taxable,,1,,,0,0,,,,,1,,,16,"Accessoires pour smartphones","Câble, Connectivité, Électronique",,https://sml.boutique/wp-content/uploads/2025/12/oxlOxpBBoUgbegTB.jpg,,,,,,,,,0,,
1514,simple,,,"CHARGE INAKX HC-10 TYPE MICRO",1,0,visible,,"Chargeur Inakx HC-10 avec port micro USB, pour une recharge rapide et efficace.  Compatible avec les appareils dotés d'un port micro USB.  Charge votre smartphone rapidement et en toute sécurité.  Un accessoire essentiel pour maintenir vos appareils chargés.  Idéal pour la maison ou en déplacement.",,,taxable,,1,,,0,0,,,,,1,,,15,"Accessoires pour smartphones","Câble, Électronique",,https://sml.boutique/wp-content/uploads/2025/12/zOUTDDnCGgZoEvGi.jpg,,,,,,,,,0,,
1515,simple,,,"CLE USB ADATA C008 16GB NOIR",1,0,visible,,"Clé USB Adata C008 de 16 Go, en couleur noire, pour stocker et transférer vos données.  Compatible avec les ordinateurs et autres périphériques USB.  Design simple et compact.  Facile à transporter et à utiliser.  Un accessoire de stockage pratique pour vos fichiers.",,,taxable,,1,,,0,0,,,,,1,,,11,"Accessoires informatiques",,,https://sml.boutique/wp-content/uploads/2025/12/qAtUAukBxVCcqJRj.jpeg,,,,,,,,,0,,
1516,simple,,,"CLE USB ADATA C008 16GB BLANC",1,0,visible,,"Clé USB Adata C008 de 16 Go, en couleur blanche, pour stocker et transférer vos données.  Compatible avec tous les ordinateurs et périphériques USB.  Design simple et compact.  Facile à transporter et à utiliser.  Un accessoire pratique pour vos fichiers et documents.",,,taxable,,1,,,0,0,,,,,1,,,11,"Accessoires informatiques","Électronique, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/DhKcQANPatVRdPkt.jpg,,,,,,,,,0,,
1530,simple,,,"CLE USB ADATA UV240 32GB ROUGE",1,0,visible,,"Clé USB Adata UV240 de 32 Go, en couleur rouge, pour stocker et transférer vos données.  Compatible avec tous les ordinateurs et périphériques USB.  Design compact et résistant.  Facile à utiliser et à transporter.  Un accessoire de stockage pratique pour vos fichiers et documents.",,,taxable,,1,,,0,0,,,,,1,,,14,"Accessoires informatiques","Connectivité, Électronique, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/evntQSKrsOQdetgj.jpg,,,,,,,,,0,,
1531,simple,,,"ENCRE EPSON 103 65ml NOIR",1,0,visible,,"Encre Epson 103 noire, bouteille de 65 ml, pour une impression de qualité sur imprimantes Epson. Encre originale Epson pour un texte noir net et précis. Conçue pour les imprimantes Epson compatibles. Facile à installer et à utiliser. Un choix parfait pour des impressions de qualité supérieure.",,,taxable,,1,,,0,0,,,,,1,,,40,"Imprimantes et encres",,,https://sml.boutique/wp-content/uploads/2025/12/c13t00s14a-0001_1.jpg,,,,,,,,,0,,
1532,simple,,,"SOURIS WIRELESS 2.4 RECHARGABLE",1,0,visible,,"Souris sans fil 2.4GHz rechargeable, pour une utilisation pratique et confortable.  Connexion sans fil pour une liberté de mouvement totale.  Capteur optique précis pour une navigation fluide.  Design ergonomique pour une prise en main confortable.  Idéale pour le travail et les jeux occasionnels.",,,taxable,,1,,,0,0,,,,,1,,,25,"Accessoires informatiques",,,https://sml.boutique/wp-content/uploads/2025/12/BSRIkSKqpqsvRjxJ.jpg,,,,,,,,,0,,
1533,simple,,,"SMARTEC R6",1,0,visible,,"Smartphone Smartec R6, un modèle simple et pratique pour les appels et les messages.  Fonctions essentielles pour une communication facile.  Design compact et facile à utiliser.  Batterie longue durée pour une autonomie prolongée.  Un choix économique pour un usage basique.",,,taxable,,1,,,0,0,,,,,1,,,42,"Smartphones et tablettes",,,https://sml.boutique/wp-content/uploads/2025/12/EtfTYswTpmSfZIZp.jpg,,,,,,,,,0,,
1534,simple,,,"MAXFONE V11",1,0,visible,,"Smartphone Maxfone V11, un modèle abordable avec les fonctions essentielles.  Écran correct pour une utilisation quotidienne.  Appareil photo pour des photos de base.  Batterie de bonne capacité pour une autonomie correcte.  Un choix économique pour un usage de base.",,,taxable,,1,,,0,0,,,,,1,,,75,"Smartphones et tablettes",,,https://sml.boutique/wp-content/uploads/2025/12/ouUmNRvTPUYqQVlD.jpg,,,,,,,,,0,,
1535,simple,,,"SMARTEC R28",1,0,visible,,"Smartphone Smartec R28, un modèle simple et pratique pour les appels et les messages.  Fonctions essentielles pour une communication facile.  Design compact et facile à utiliser.  Batterie longue durée pour une autonomie prolongée.  Un choix économique pour un usage basique.",,,taxable,,1,,,0,0,,,,,1,,,62,"Smartphones et tablettes","Électronique, Gadgets, High-Tech",,https://sml.boutique/wp-content/uploads/2025/12/OLtRcMoWIIFkfosk.png,,,,,,,,,0,,
1536,simple,,,"REPEATER PIX-LINK LV-WR09",1,0,visible,,"Répéteur Wi-Fi Pix-Link LV-WR09, pour étendre la portée de votre réseau sans fil. Installation facile et rapide. Compatible avec les normes Wi-Fi 802.11 b/g/n. Idéal pour améliorer la couverture de votre réseau à la maison. Un accessoire utile pour une meilleure connexion sans fil.",,,taxable,,1,,,0,0,,,,,1,,,69,"Accessoires informatiques","Câble, Connectivité, Électronique",,https://sml.boutique/wp-content/uploads/2025/12/repeteur-wifi-pix-link-lv-wr09-300-mbps-noir-et-blanc.jpg,,,,,,,,,0,,
1537,simple,,,"ANTI-CASSE CERAMICS",1,0,visible,,"Protection d'écran anti-casse en céramique, pour protéger l'écran de votre smartphone.  Matériau résistant pour une protection efficace contre les chocs et les rayures.  Transparent pour préserver la qualité de l'écran.  Facile à installer et à utiliser.  Un accessoire indispensable pour protéger votre smartphone.",,,taxable,,1,,,0,0,,,,,1,,,14,"Accessoires pour smartphones",,,https://sml.boutique/wp-content/uploads/2025/12/OInUPVgKfIkypTHa.jpg,,,,,,,,,0,,
1538,simple,,,"SPEAKER WIRELESS T&G TG-647",1,0,visible,,"Haut-parleur sans fil T&G TG-647, portable et doté de la technologie Bluetooth.  Son de bonne qualité pour profiter de votre musique en déplacement.  Facile à connecter avec vos appareils mobiles.  Design compact et léger pour une utilisation pratique.  Un accessoire idéal pour les sorties et les voyages.",,,taxable,,1,,,0,0,,,,,1,,,79,"Audio et multimédia","Audio, Électronique",,https://sml.boutique/wp-content/uploads/2025/12/vbrdVTdgevgcfpbZ.jpg,,,,,,,,,0,,
1539,simple,,,"PC PORTABLE LENOVO IDEAPAD 1 15 CELERON N4020 8GO 256SSD",1,0,visible,,"Ordinateur portable Lenovo IdeaPad 1 15 avec processeur Celeron N4020, 8 Go de RAM et 256 Go SSD. Écran de 15 pouces pour un affichage confortable. Stockage SSD rapide pour une performance améliorée. Conception légère et portable pour un usage quotidien. Idéal pour la bureautique et la navigation internet.",,,taxable,,1,,,0,0,,,,,1,,,799,"PC et Laptops","Électronique, High-Tech, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/pc-portable-lenovo-ideapad-1-15igl7-intel-celeron-n4020-8go-256go-ssd-bleu.jpg,,,,,,,,,0,,
1540,simple,,,"PC PORTABLE DELL V-3520 I3-1215U 8GO 512GO",1,0,visible,,"Ordinateur portable Dell V-3520 avec processeur Intel Core i3-1215U, 8 Go de RAM et 512 Go de stockage. Écran de 15 pouces pour une utilisation confortable. Idéal pour la bureautique et la navigation web. Conception légère et portable. Un bon choix pour les étudiants et les professionnels.",,,taxable,,1,,,0,0,,,,,1,,,999,"PC et Laptops","Électronique, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/DoOrkudnemsrBOie.jpeg,,,,,,,,,0,,
1554,simple,,,"REDMI 13 8GB/128GB BLUE",1,0,visible,,"Smartphone Redmi 13 avec 8 Go de RAM et 128 Go de stockage, en couleur bleue. Écran de qualité pour une expérience visuelle immersive. Appareil photo performant pour des photos et vidéos de qualité. Batterie longue durée pour une utilisation intensive. Un excellent choix pour les utilisateurs exigeants.",,,taxable,,1,,,0,0,,,,,1,,,679,"Smartphones et tablettes","Électronique, Gadgets, High-Tech",,https://sml.boutique/wp-content/uploads/2025/12/smartphone-xiaomi-redmi-13-8go-256go-bleu.webp,,,,,,,,,0,,
1555,simple,,,"REDMI 13 8GB/256GB BLUE",1,0,visible,,"Smartphone Redmi 13 avec 8 Go de RAM et 256 Go de stockage, en couleur bleue. Écran de qualité pour une expérience visuelle immersive. Appareil photo performant pour des photos et vidéos de qualité. Batterie longue durée pour une utilisation intensive. Un excellent choix pour les utilisateurs exigeants.",,,taxable,,1,,,0,0,,,,,1,,,729,"Smartphones et tablettes",,,https://sml.boutique/wp-content/uploads/2025/12/WVvuGvrXZeVMjrKg.jpg,,,,,,,,,0,,
1556,simple,,,"REDMI 13 8GB/256GB PINK",1,0,visible,,"Smartphone Redmi 13 avec 8 Go de RAM et 256 Go de stockage, en couleur rose. Écran de qualité pour une expérience visuelle immersive. Appareil photo performant pour des photos et vidéos de qualité. Batterie longue durée pour une utilisation intensive. Un excellent choix pour les utilisateurs exigeants.",,,taxable,,1,,,0,0,,,,,1,,,729,"Smartphones et tablettes","Électronique, Gadgets, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/smartphone-xiaomi-redmi-13-8go-256go-rose.webp,,,,,,,,,0,,
1557,simple,,,"REDMI 13 8GB/256GB BLACK",1,0,visible,,"Smartphone Redmi 13 avec 8 Go de RAM et 256 Go de stockage, en couleur noire. Écran de qualité pour une expérience visuelle immersive. Appareil photo performant pour des photos et vidéos de qualité. Batterie longue durée pour une utilisation intensive. Un excellent choix pour les utilisateurs exigeants.",,,taxable,,1,,,0,0,,,,,1,,,729,"Smartphones et tablettes","Électronique, Gadgets, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/WVvuGvrXZeVMjrKg.jpg,,,,,,,,,0,,
1558,simple,,,"TECNO POVA 6 NEO 16GB/256GB SILVER",1,0,visible,,"Smartphone Tecno Pova 6 Neo avec 16 Go de RAM (extensible) et 256 Go de stockage, en couleur argentée. Écran de qualité pour une expérience visuelle agréable. Appareil photo performant pour des photos réussies. Batterie longue durée pour une utilisation intensive. Un excellent choix pour les gamers.",,,taxable,,1,,,0,0,,,,,1,,,719,"Smartphones et tablettes","Électronique, Gadgets, High-Tech",,https://sml.boutique/wp-content/uploads/2025/12/XFqnbMGUVmMRDvRy.jpg,,,,,,,,,0,,
1559,simple,,,"ITEL A50 2+4GB 64GB GOLD",1,0,visible,,"Smartphone ITEL A50 avec 2 Go de RAM (extensible à 4 Go) et 64 Go de stockage, en couleur dorée. Écran de taille correcte pour une utilisation de base. Fonctions essentielles pour les appels et les messages. Batterie correcte pour une utilisation quotidienne. Un choix économique pour un usage basique.",,,taxable,,1,,,0,0,,,,,1,,,289,"Smartphones et tablettes","Électronique, Gadgets, High-Tech",,https://sml.boutique/wp-content/uploads/2025/12/LoHedrugydpUWDnY.jpg,,,,,,,,,0,,
